ResponseId,positive,neutral,negative,unknown,total
R_1Nnody3Tg4L2YTx,4,5,0,0,9
R_1pYGRkWUUmHAY3s,4,6,1,0,11
R_1DAc8cGZPmuPyMG,6,2,3,0,11
R_wNnELLjUsL3I3Hb,7,5,0,0,12
R_SOTnq5BqlHqBXln,7,3,0,0,10
R_2SAYbsL6kGzj3hJ,5,0,2,0,7
R_1IY7Al5Rwrv8VDd,3,2,0,0,5
R_efx5oiFjbA8jWbT,7,1,2,0,10
R_2eQ1BbT1JYKlr4S,2,3,0,0,5
R_338DuTzVgmnYHl0,6,3,0,0,9
R_3r263jKJQ9HeSYH,5,6,0,0,11
R_1hNjTmuIXnkuYIo,6,0,0,0,6
R_PSBSSOT1GOfctUt,8,1,0,0,9
R_TeffIRLrRInuVbz,7,3,0,0,10
R_1KwEBFe5r0mkKSc,1,6,3,0,10
R_R9PdceEBFz7AJFv,8,1,0,0,9
R_2wMQla8i9hnYMKi,1,2,5,0,8
R_R3KG9MDlLbgnxAd,5,6,0,0,11
R_2e2WMeXoSV911PL,4,5,0,0,9
R_2f0ZcrOgOdEXX41,5,3,0,0,8
R_RklWx7MgSrvTXSp,3,2,0,0,5
R_3pm7n0k1xZZBeRz,2,5,3,0,10
R_21B2KqhkymctyNA,4,3,2,0,9
R_2dYLMgoe1nqdgxj,4,1,2,0,7
R_3s7Gjid1H4wCFkT,8,1,0,0,9
R_29tTNQT2gybhjXo,5,1,1,0,7
R_bfO9CJE8CDNs1Q5,1,1,5,0,7
R_3foPP1oR3iKIESE,3,3,4,0,10
R_1LTnLU3n5b0zKMv,4,2,0,0,6
R_3qQKKoaxa286MeM,7,1,0,0,8
R_26xvV9t5qSaQEiR,3,7,0,0,10
R_1hW2x24BhuqBCZj,8,3,0,0,11
R_2v5Gxm9PQEQl3TV,6,3,0,0,9
R_3snTI8ornFQHrBI,7,3,1,0,11
R_3dKsPK01u71jfq2,5,0,1,0,6
R_2TmHDGFcROjj23a,3,2,4,0,9
R_2wcy7qkhpdyMFCD,5,6,0,0,11
R_2qwmAgxvbKxoYEl,5,5,1,0,11
R_1DYARyIziJGNz1a,3,1,3,0,7
R_2TGJR79Xk2atk1o,5,4,1,0,10
R_VVlgSqkzsO9IF9L,3,4,3,0,10
R_UsWH6upjprRcTCh,6,2,2,0,10
R_1LAkJcdZGUaYTu0,6,4,0,0,10
R_2dDY3jTk8IcgAmY,0,1,0,0,1
R_4NkBZ66FgT2DESR,5,1,1,0,7
R_25sSwkS3T1TfyoS,3,4,1,0,8
R_25RvyXjj7XQxmhN,3,8,0,0,11
R_XvvOocORklODKkp,6,4,0,0,10
R_1OqSzu8BfdYlvud,4,7,1,0,12
R_3OfhVBCsavXlyL4,5,4,0,0,9
R_2zwpzU0PSUY6fDu,5,3,0,0,8
R_1CgdpaifvTM4CQd,4,3,0,0,7
R_1Lo3mCtDXX31lWl,5,5,0,0,10
R_1LwoFSw5v6YKfWY,7,3,0,0,10
R_1FsajpkQTjN6DAi,3,4,3,0,10
R_1puMCXrYF41lqIs,4,4,0,0,8
R_ptNs7yh6oflteQp,2,4,2,0,8
R_28GsKoU7QAXbXoD,1,2,6,0,9
R_3Po8gGUsuEOFWXs,0,4,6,0,10
R_2zLKXbTEOYZIA4G,4,4,0,0,8
R_114HinUeQFlliWd,5,4,0,0,9
R_26kwiW6EdT3Xvt9,7,2,0,0,9
R_2wMFzXYnOvfb8lQ,4,4,0,0,8
R_pFeNxlxLj5a8F3j,5,5,0,0,10
R_1o6ziBLrK9bE51S,5,5,0,0,10
R_3kzH55SbuiDFcld,6,3,0,0,9
R_2WPfYJscuLnDNFc,5,4,0,0,9
R_3qPCuYRVWnFwcMu,7,1,0,0,8
R_3GlYG3PklNVRoMz,7,2,0,0,9
R_2SxCjqSAw7rduP9,4,4,0,0,8
R_1FKbccKv9WSvsU1,7,2,0,0,9
R_2dGrEFOaWFhezJZ,2,6,0,0,8
R_9Y8Vcr6R3LIw5dn,7,1,0,0,8
R_O74uho6KByWIbBf,8,2,0,0,10
R_3pfLYI4dgKDlbLB,5,3,0,0,8
R_31EDKVZjSHElLMt,5,3,2,0,10
R_1mKoQzCnGe08GqK,6,3,0,0,9
R_2OVknM5ibatJx88,5,3,0,0,8
R_3GBMjP7qNoryBeO,4,5,1,0,10
R_2Tt9pr2GKwEsWpB,1,4,3,0,8
R_Cgp5TBFeTw0CmeB,4,5,0,0,9
R_VRcqbOaYVZZzJXr,1,1,6,0,8
R_3G7YKtLpAVqQO0Q,1,7,2,0,10
R_2fqXcD94v2JxP8T,5,4,1,0,10
R_3LkeLtf9D97lWLO,8,3,0,0,11
R_3O7eSKpqzkfevqe,3,8,0,0,11
R_10IBIrUoeVOKcjf,8,1,1,0,10
R_24kMIeZYNJVzgnw,7,4,0,0,11
R_2EEG78Le1JKgfQl,5,4,1,0,10
R_2PpyqddaswjWN4M,6,1,0,0,7
R_3e2dqVw7WIydJvw,5,5,1,0,11
R_210cd8ki62T3L40,8,1,0,0,9
R_2fHSOjoCmJcAvpV,2,1,0,0,3
R_TdY3m4JuDqRRyA9,7,3,0,0,10
R_2YJ5KKZtcQ2mtVK,2,5,0,0,7
R_3lr9XzYeEPjJ1V9,0,3,4,0,7
R_332oOL2bQEoSVMt,4,7,0,0,11
R_ZErTjd9t8YTfeKt,5,5,0,0,10
R_1E0XmC2DTHaqtIt,7,1,0,0,8
R_2VDs6e9exQA6QNV,4,6,0,0,10
R_1P1RQueFmVof63u,7,2,1,0,10
R_3sn8RQ3imCRf8wd,2,5,2,0,9
R_2rvWb0o9an03s6S,2,5,2,0,9
R_3maah4b7Obe5c5i,6,0,1,0,7
R_1CCHPdODVScTW8p,5,6,1,0,12
R_XFz1hEeMLGgX7I5,1,6,3,0,10
R_ZKRU75hNdi7Deal,7,3,0,0,10
R_25ziyDu810k2xfO,3,7,1,0,11
R_1Het04DKZncn58W,8,2,0,0,10
R_2EzuNUEEPUOp7Bh,6,0,0,0,6
R_2t3jdK654yloUfH,10,0,0,0,10
R_2c7QKNKy7RkqTLP,8,1,1,0,10
R_1CelBR3iNNDRUfY,5,1,0,0,6
R_2XoAU6RAD03EBew,7,2,1,0,10
R_sFlr4nXnhUjVQXL,4,4,1,0,9
R_rpgHlyWPLdj4tlT,1,6,2,0,9
R_Wp5XioR8HcQURk5,6,4,0,0,10
R_QaouWBZugWunOYV,2,3,3,0,8
R_cXV2nNbB8BrSLjX,4,4,0,0,8
R_1rxBVkBDA6BTvbg,7,0,0,0,7
R_2BA2JffX4IgTE1K,9,1,0,0,10
R_ehRL1ggunFtgLw5,4,4,0,0,8
R_2TzRdr3Xo8TsXj8,6,3,1,0,10
R_3PKW1ZLr0CxQDpf,5,5,0,0,10
R_bdTcY4M3aDYWwg1,6,0,2,0,8
R_1Gyro6I2q3yYqAT,3,1,2,0,6
R_1FsJH8DzK5oioZf,7,3,0,0,10
R_2DT9EPX0z6VALzp,2,0,5,0,7
R_PYd3a9WxFKmCVqh,5,1,2,0,8
R_WB4jsnoH54kQGkh,5,5,0,0,10
R_Q6qaRMqS12msOpr,1,2,6,0,9
R_1i9ySJK6bonBLAG,5,4,0,0,9
R_5dSXUV0sM0jONcB,3,4,2,0,9
R_2V1MwHMWqYBLxh3,8,0,0,0,8
R_A6uQceiPhrTsLIt,4,6,0,0,10
R_2D1byQGfKVDKOHW,5,3,0,0,8
R_2EFBGeiXA1DmKwn,0,7,3,0,10
R_e4hV4fex2KCie0F,8,2,0,0,10
R_VQlat4MWYjqFXLH,4,3,2,0,9
R_1FLMV6hVX5Ji4wV,2,6,2,0,10
R_3lVX4tBEe504oIN,5,5,0,0,10
R_2Cs25NmRk2YSc85,3,5,0,0,8
R_24wmoRLabxYvWzm,10,1,0,0,11
R_WrJZE62G157Wwb7,1,3,0,0,4
R_scg3kFQ8yG0ZawN,3,8,0,0,11
R_sRaEYOc5IaSwWg9,3,3,3,0,9
R_3JKGPyxIgWOB2Ux,6,2,1,0,9
R_vB29FVAr7x4RXZ7,6,2,0,0,8
R_2t9HUDe9R13eZio,5,5,1,0,11
R_1cZErbqsttCFU9i,6,3,1,0,10
R_6nD6Z2Ej5GPdWCd,4,4,1,0,9
R_PCBlZWUSEfLw3hT,8,2,0,0,10
R_1eKIaKWIfcHSibh,6,4,0,0,10
R_p4U8eDo9Tdx0LJv,5,5,0,0,10
R_6orheumHQuhhDDr,4,5,0,0,9
R_1LcKSjxaetCICgB,4,3,3,0,10
R_2wER5qq9hNziIns,4,1,2,0,7
R_XpO2TacVEpIDNMB,7,2,0,0,9
R_3foZubugSZUdIXo,2,4,1,0,7
R_32L8W4w0bmTi6MM,8,2,0,0,10
R_rjUlHkU5a4yGFHj,7,2,0,0,9
R_oZQJxxgqXK6O6v7,6,4,0,0,10
R_1jVsev0Fibh9Q3f,6,2,2,0,10
R_3qDMwn3BFSaIRo5,7,1,1,0,9
R_2Ys8EHPxXCvhCaC,3,3,2,0,8
R_2qE2rJVFfrgUiuA,4,6,0,0,10
R_33x095mIS9Fw0Cn,6,3,0,0,9
R_1NhnXXFg2JjEQcT,5,2,0,0,7
R_xbhWNsESSTbM7zb,6,1,0,0,7
R_1Kj1DutBgjocPBN,9,1,0,0,10
R_2sQKXJTbJZG8aGJ,1,4,2,0,7
R_cG6i4mOUZlkKCml,5,2,0,0,7
R_3nDaQsJjqxlgY7a,6,2,0,0,8
R_3lssBbWoGggMbpi,2,8,0,0,10
R_2QAhHoWf86VKCFM,4,2,1,0,7
R_spnZpK7zRpTpKyR,5,0,5,0,10
R_2uWKUFTNYKcj7UH,8,1,0,0,9
R_3qUPWlZkMFJqk82,5,3,2,0,10
R_3KNRZQSJAj7Rviw,6,1,0,0,7
R_2Ey0h6G2EG3qCha,8,4,0,0,12
R_839VdrssBVurG6J,7,2,0,0,9
R_WBT1F9EDIfQfYNX,6,3,0,0,9
R_1GUKHZFl7o13RF7,7,2,1,0,10
R_2WwJbDfv8PTEFCI,1,1,5,0,7
R_wY7O80Wxv8k1KSJ,4,6,0,0,10
R_3dDQSkRk8VpvBRM,10,0,0,0,10
R_2bGWWhbaGsvnmRM,3,7,0,0,10
R_2f8N7xRQP1pfHk7,6,4,1,0,11
R_yllM3NlWM5kTNYZ,3,7,1,0,11
R_2Sfcli16T877smA,8,2,0,0,10
R_CkrjgVYTzUHUKzf,7,3,0,0,10
R_3R9iYcb4u7b5NdN,3,7,0,0,10
R_2Y5qrWxB8foZW7e,5,4,1,0,10
R_2Ttp4ZOxOQ3IQNs,5,2,2,0,9
R_08kP2b9lL6GvyMx,5,4,0,0,9
R_2aQrAoXlySiXXhB,6,1,0,0,7
R_1DGphr88CabyhxG,9,1,0,0,10
R_2uyC8gyBzsN80j9,8,1,0,0,9
R_2OVHHMlGqrB77zz,3,5,1,0,9
R_e3uMfMCjDxFFDih,3,4,4,0,11
R_bw68LjXiPgiBsWZ,6,3,0,0,9
R_1QgzYLu5YROhsg8,9,0,0,0,9
R_2P6wtSYFlh3w4Dr,3,5,0,0,8
R_3EALdAjGQ9kLJIT,5,3,0,0,8
R_2TosVF0zPcPkLOI,4,3,1,0,8
R_1MPUPyFc3QYkzCb,6,2,0,0,8
R_1jMUuMYTNtBXVZX,1,7,1,0,9
R_3qvNvV3jW0aPiVB,6,2,0,0,8
R_Dc9hXYVnnkxlrEJ,6,4,0,0,10
R_2ydMUfjGj9ox1h9,9,1,0,0,10
R_25Hl3BfJI1DdgO4,8,2,0,0,10
R_3snR6AUbAHrDWdW,9,2,0,0,11
R_3knfi0TveETed8M,2,2,2,0,6
R_3PYoUiYOGkSsgja,7,4,0,0,11
R_2q4uQNIKN5jCSuc,3,2,4,0,9
R_3R1NvlKt5OJE5R7,6,5,0,0,11
R_2RVNmeu7NPLaj7k,3,3,4,0,10
R_2ANN7lN8ULhtSei,5,1,0,0,6
R_2RWCxHmlYoK34zL,2,3,0,0,5
R_3JznxX7PXipjAy4,0,1,5,0,6
R_CgiBBMceZaMGCd3,3,7,1,0,11
R_3EMDnfTGGzlIbty,7,1,2,0,10
R_2uf1rSv9JKLJaUN,6,0,0,0,6
R_302HMSFiVsmZDJC,3,3,2,0,8
R_ThXHUVfeFBnJCdb,5,3,1,0,9
R_BRQPBMtMoBCh2Kd,4,3,1,0,8
R_cFMOuEN2mMhxYRz,3,3,3,0,9
R_1rNWIs8pRPy1cqd,8,1,1,0,10
R_1CIxMyJHfVYHwxc,2,5,0,0,7
R_1LzJjf4VZkRbcFr,9,1,0,0,10
R_2teYqK57VQ8E6gK,1,4,4,0,9
R_2tgk2VwEtonrAgc,6,4,0,0,10
R_3NV4FBKgE3ORXS2,6,4,0,0,10
R_30uucdbiUQLrlAA,8,1,0,0,9
R_3OrCjGPEMzzvtyL,7,0,0,0,7
R_SVvvje4NWIUr4xX,1,0,4,0,5
R_3JlYaqd1D1hWF2L,4,3,3,0,10
R_5pRwENyu3qLvUWd,4,1,2,0,7
R_30vIqNQbkiswGG4,8,2,0,0,10
R_1lrDvMpFxxR2Iau,2,4,3,0,9
R_3EomJsrzxK80M2A,9,2,0,0,11
R_2787N1E04U17Aub,5,4,0,0,9
R_2TmzbKgO95AWZ4m,9,2,0,0,11
R_2TS6cKHIHiaprmQ,3,2,2,0,7
R_3Uk3O89qiIKUWCR,4,3,3,0,10
R_3NVClTu6XzBkRyY,1,4,3,0,8
R_33rkKy3ct9otZG0,6,2,0,0,8
R_vlxJcsH3j40jaxz,6,4,0,0,10
R_33rOvEAz72NyFsp,5,4,0,0,9
R_sdJmGaMemJT73q1,5,4,0,0,9
R_3kpQg2l1sSKpJEN,4,1,3,0,8
R_w59DaZFqzN8i1sl,7,1,0,0,8
R_UJY8y8D1zTZeXQJ,4,2,3,0,9
R_DoeIzvoQ11iL6U1,5,2,0,0,7
R_ZgVUlJAYdpI6B0J,4,5,1,0,10
R_1OjAz3ttTZRhgNg,3,2,1,0,6
R_2b2x7wbtVB3kxqe,10,0,0,0,10
R_2sbc5TpIPy6UzpT,7,1,0,0,8
R_es8nAGEeyRkcAxz,3,2,4,0,9
R_1QL9k5X4902J25d,10,1,0,0,11
R_2BnsmgWhvdclSst,2,6,0,0,8
R_25AX7CCEXfElV6H,5,6,0,0,11
R_2VPiHbksXcaDH0p,4,3,2,0,9
R_A7EAwUajn5nkkE1,7,3,1,0,11
R_1lmfHhEKLDlxl5d,6,3,0,0,9
R_2XiCU1hd6YokIci,6,4,1,0,11
R_1pA98cRXpuYgOIo,7,1,0,0,8
R_RyOQLnE3t0UWsiR,2,4,2,0,8
R_33m2HNicH8iREm7,2,4,1,0,7
R_UbYPbQjFxUBgXAZ,4,3,1,0,8
R_1jHrrixJGRojEfc,5,4,0,0,9
R_54qhO1k93t2p51D,2,3,1,0,6
R_eLGpVbtF8rLtrk5,4,7,0,0,11
R_3Ptd86EHFrDix4A,5,1,2,0,8
R_3UXcdqsjQ03Mpsl,7,3,0,0,10
R_WqS1ZcBbzTT90Rj,1,0,8,0,9
R_1fko4YSHpUnxkgl,4,5,0,0,9
R_WifKQyFWD28P6AV,3,3,0,0,6
R_1GuV2ib473z9eb9,6,3,1,0,10
R_9Nz5BrUN4mZsp9L,9,0,0,0,9
R_3OEWRO5Cz5CxDyx,9,1,0,0,10
R_UYCmrj4AmIXdYlz,1,2,4,0,7
R_20VwBAlmka74JUW,2,7,0,0,9
R_1LdqXEE9ya34Nc1,0,4,2,0,6
R_2sU4VV6DylMk7lV,4,4,2,0,10
R_9ZXxN3mQ39EcJkB,7,3,0,0,10
R_296oA06RSEzB1nW,3,2,0,0,5
R_1GPRULoGVSWdmoG,5,4,0,0,9
R_CaIYgM0lhNeRayR,3,3,4,0,10
R_CmKzS46rrCllWKZ,5,5,0,0,10
R_2S0Mte3tqdgtrj7,7,2,0,0,9
R_3L0jkbAwi6uAE8a,5,3,0,0,8
R_yQk0CH34z870Dvz,3,7,1,0,11
R_3L57NcIlwpRfeND,1,4,4,0,9
R_ssY3PRm1ZmdKsHT,3,1,2,0,6
R_O1DYIbd3qkHtcoF,6,3,0,0,9
R_2aVV5e4FpM1EuK7,5,4,1,0,10
R_1EdpnopXruOAXvj,2,5,3,0,10
R_3nN1x6TvLZe4cUz,1,3,3,0,7
R_2ATCouBTA5MmSjt,5,7,0,1,13
R_3KCTt4q1Irdavy4,8,2,0,0,10
R_8Gup3frIApl13pL,7,0,0,0,7
R_001sUYpc634fTnr,4,5,0,0,9
R_3k7BnFy2C4gWd1l,6,4,0,0,10
R_1i2SDIDlApTNmUs,2,4,0,0,6
R_2WwfUIZ3N1oeymq,5,3,2,0,10
R_AGrl2v5nVJ1vlRf,8,2,0,0,10
R_1relrYk9dH57lTd,5,4,1,0,10
R_3G8l0lQqp8Gf1PP,5,3,3,0,11
R_3MnXN3gte4XM3Yg,6,5,0,0,11
R_301CmSNpb5mwwNf,9,1,0,0,10
R_2QVS4sidm8e3Q0M,6,2,0,0,8
R_0wac9wppSvwUZ8J,6,3,0,0,9
R_ea0G8ZEgAESE9BT,5,2,2,0,9
R_3nATfnTH9EVz1By,5,3,0,0,8
R_3ITdagNJB3URgUX,4,6,0,0,10
R_ZmXh9R7wIHbNIJj,2,3,3,0,8
R_b9JOKNjTAKT2lZT,5,4,0,0,9
R_Q3P1i0wB4ovN9qp,8,2,0,0,10
R_2xwPGiKEFBDJxwu,6,3,0,0,9
R_b7NBGn2sG4jcX73,4,0,1,0,5
R_AzgQDjsZsR3XOqB,6,1,0,0,7
R_r2qbvKxV1IjA4RX,6,2,0,0,8
R_2Y99a7QsrRVByXa,6,2,0,0,8
R_2EgD1ArWKi2zdoF,6,4,0,0,10
R_yL0m5svHFE47TIB,6,4,0,0,10
R_eXRWVgNcFU5IvnP,1,4,2,0,7
R_2OHHPiQZ1GIcZNm,7,4,0,0,11
R_RErntwYWsAIgnKN,2,1,7,0,10
R_2V2BJZ9mk1x6aUu,3,2,4,0,9
R_z6znN4jSEMdpIQx,4,3,0,0,7
R_1MMPNc1oUSoNs0E,1,5,3,0,9
R_2Qzh6ZApWiJwZSv,9,1,0,0,10
R_vIdIwDUYROU39ol,7,2,0,0,9
R_1KcXIUOI0jUQ0qk,5,5,0,0,10
R_5pCAslbc6qc2tBn,6,4,3,0,13
R_2P06wePQELfR1Xy,9,1,0,0,10
R_27kRKi7yrY8uOny,7,1,0,0,8
R_1cSOK8AlTpZXFqi,2,6,1,0,9
R_ZpzDu5pqVvdaTMl,5,4,0,0,9
R_1OlQUGV02tZQ2pK,3,5,2,0,10
R_O6uTxykSckEh9sd,7,2,0,0,9
R_1q4DZyibf8f4NG1,5,2,1,0,8
R_1jZAEXj6eFx6Vod,5,4,0,0,9
R_1IFYi2dSbNpXZJh,8,7,0,0,15
R_1cYYHrVmaPMxwHN,5,4,1,0,10
R_USkVHOLu7Hgd2qB,4,3,0,0,7
R_3MizUgrhGSRr34k,6,2,0,0,8
R_2v0oFR2oyYePQZr,7,1,0,0,8
R_1ONekPBjGxQpNJg,5,4,0,0,9
R_3CNTrnm6S46OWfz,3,3,3,0,9
R_2QghQoGxL91h3Mp,7,0,0,0,7
R_UrREVhbb0iJDMwp,3,4,2,0,9
R_1n1QAggMxP3dVsp,3,3,0,0,6
R_2pJrmT1vYIwDHLr,7,3,0,0,10
R_1DwiMCqeiWIM2bh,3,5,3,0,11
R_bDGOYpPioEQyQqB,7,0,2,0,9
R_eXJmxV4yZBIDE6R,1,3,4,0,8
R_bEkj61P1WjeQy8p,5,5,1,0,11
R_2D5HEJBlmYePDS5,1,5,3,0,9
R_WBA3DYO4wkWDgKB,2,6,0,0,8
R_31vcafW8V4b0Mr5,8,2,0,0,10
R_1IAtWFqMKkU7STI,3,4,2,0,9
R_1NzGDhsuLS2FoK0,3,1,4,0,8
R_UyJBJFkfEYWZv57,1,7,1,0,9
R_OkE5S3Y0Jrmmq65,10,1,0,0,11
R_1pLSfspfoFxCOE7,7,2,0,0,9
R_3L85TeWw28n2kIW,7,3,0,0,10
R_3F41bIise8o4qbE,5,5,0,0,10
R_0BVAymdpOMhJQoF,2,0,2,0,4
R_3G8J9pwUklqDd7q,4,4,2,0,10
R_1hKXuAKhSMy0zsX,7,1,1,0,9
R_6LLjT44mkyWhEwV,5,5,0,0,10
R_12hdfUCaWUzIcYH,3,5,0,0,8
R_3PjdUTQmPBjkcof,8,1,0,0,9
R_2Yrmxe0mhHmDc6Z,6,2,0,0,8
R_31NvVuXncedji1o,5,5,1,0,11
R_XLGLze8mHHCnUY1,7,2,0,0,9
R_1jpPzJF4kk60JKN,9,1,0,0,10
R_1HvuHYfQDeJdtrb,6,2,0,0,8
R_1N8qiFfhQzzEVbp,7,4,0,0,11
R_295PwIVYkwRx7Ev,3,1,4,0,8
R_1pnxvkOWL64zA1A,6,1,2,0,9
R_1KwpzXz4gotzeKU,4,3,2,0,9
R_3nvWLnkbjQTu7YC,3,2,5,0,10
R_1Cjz4n8dPYgalmY,2,5,2,0,9
R_2ti2tOc8ZIObK1o,2,2,4,0,8
R_W9jPw4z6K0cK3aF,4,2,0,0,6
R_qWrxHbDKIrKdqc9,7,2,0,0,9
R_2SwbVv0PxcfnnNd,4,6,0,0,10
R_3qsSfE901N92ZKw,2,4,3,0,9
R_1PXhCEOi3PMbQ6g,11,1,0,0,12
R_1Fy0cWhGuC6wBnD,8,2,1,0,11
R_0kqvaaTOHRgo1JD,4,3,0,0,7
R_2ByXuvLkp0SjTPe,3,6,0,0,9
R_55vkJqk0E84C7SN,6,1,0,0,7
R_2wBs5RcrJCUEJZT,4,6,0,0,10
R_1goHVy2FMhdxxwh,2,5,1,0,8
R_3CUYxXzN6qIJMYB,6,3,1,0,10
R_2rZdgc1Y2IjAS3t,8,4,0,0,12
R_3sdln1TtFhBQfD3,6,3,0,0,9
R_2uK6ONpPsdUCzNt,8,1,0,0,9
R_3iD6sEjHftWD2Gw,6,4,0,0,10
R_30bZVbzxXeNuSFv,4,3,0,0,7
R_eqT2mUV7b6IFcOJ,5,1,1,0,7
R_1QGuKmtAMp3Oq0y,8,1,0,0,9
R_2XgMJoNZb5UiCyO,7,0,0,0,7
R_3IW5T6fxfUeKYz8,9,1,0,0,10
R_23vD8WfzetNVXk5,5,4,0,0,9
R_28Sr2VzSbGLJTY9,5,6,2,0,13
R_2SGeEu84KeoAeDD,2,2,5,0,9
R_2rG709sRJwQmIaW,4,7,0,0,11
R_a41aI04CtloJ9PX,1,3,1,0,5
R_3G3qa1Try2YU6AD,2,1,3,1,7
R_1FLmwpUsaSEoFs5,4,7,0,0,11
R_p6QlwrXAE6OpD57,7,1,0,0,8
R_2rkHiFCfDz7T3Ko,4,4,0,0,8
R_ebouG2U5Eqx5TCV,1,2,3,0,6
R_1DpXtP2OT6lE9Vo,4,2,2,0,8
R_Wj80lNetxG39gjL,3,5,0,0,8
R_ZaztlOYwO5Ec61r,4,5,1,0,10
R_1QaSGM9PXQb0Q5f,7,2,0,0,9
R_Dx9jOPnN0pgh4LD,5,3,0,0,8
R_3sgJ93Tw1UkUTnd,4,1,0,0,5
R_2iyo30zAJcP7mdX,6,2,0,0,8
R_1Fzlt4NNQN6bi3A,3,3,2,0,8
R_3PiQpKaYiRX98yj,1,6,2,0,9
R_4OrpDnBnXelBkPv,4,4,1,0,9
R_3hbH0i8vf8wxd0p,5,2,0,0,7
R_1OriOlU1wdH5xFf,3,3,2,0,8
R_2B9HukeJDcyRbt3,3,1,3,0,7
R_1pJSipLNB2Ecxmu,7,1,0,0,8
R_2y1Se5isGAs7tn0,8,3,1,0,12
R_3Ny4VbO6dBPhMSf,3,2,0,0,5
R_29s8ANSdfDuCEuT,5,5,0,0,10
R_bPAmnmkiv46d9gR,3,4,4,0,11
R_sAVKueaQrY8zw1b,6,3,0,0,9
R_R8LkiMV7FSKsPvz,2,1,6,0,9
R_PCnhbfRCH3ztjz3,4,6,0,0,10
R_dogLafqtjPWmulj,3,1,3,0,7
R_2fKj0yfGUs7IP6p,6,1,0,0,7
R_31YoG5Coincp4jq,7,1,0,0,8
R_22zup0YESHizQnB,2,1,6,0,9
R_tEOHypxphccQ9Rn,6,2,0,0,8
R_enZhmPspymBLG2R,3,4,0,0,7
R_2uWkF7xdwDC7x7k,7,2,0,0,9
R_3BPSSUAmfUH7LmF,10,0,0,0,10
R_1BLSWPyWyoYN5vz,7,1,0,0,8
R_sdGiH97mKafOtKV,5,5,0,0,10
R_29aGGxPj3TRVXy2,2,3,4,0,9
R_2CsvDifDDWqWArw,3,4,1,0,8
R_2B3sXCj71r5Y5a4,5,3,0,0,8
R_3Ja7yNEzYy5cjUT,4,1,4,0,9
R_2rSpqMemA44i2Lc,4,5,2,0,11
R_e4FX1jupDQzG7E5,2,4,4,0,10
R_Zgku6WzSOPR4mjL,8,3,0,0,11
R_1CpQCdAKO5J0UsB,4,3,0,0,7
R_1onGyQ3P6I9SlON,6,1,2,0,9
R_xnOktGpgB7UU9Wx,3,4,0,0,7
R_2uKjYgsLi9Bub5t,6,4,0,0,10
R_2VOO3Ji2VtASXpG,8,3,0,0,11
R_w4wK0F7edlhojhn,5,4,1,0,10
R_3MgvqxousvHvV0Z,7,2,1,0,10
R_2qFf6cbpGwiJjt8,4,3,0,0,7
R_2zo8ezEY1FwrCUd,2,5,1,0,8
R_bkJPiMKE7TgTTmp,1,3,1,0,5
R_1Lh3VipXCWhr3OQ,6,2,1,0,9
R_2zqLUZPl2ov5RcH,2,4,4,0,10
R_1N2DfKjstj0jlWE,1,7,0,0,8
R_1Kw3VffRwLUJERu,7,2,0,0,9
R_2aS5XA5Vs1ssODZ,9,0,0,0,9
R_1EZPVbLuurpYsdU,4,6,0,0,10
R_1HcppKvNRonq2Nm,3,1,4,0,8
R_PvNPorhLjCfnv9f,6,3,0,0,9
R_3g60tiQpQ9fFTXS,4,6,1,0,11
R_1l6oln0FVClSkfB,5,3,2,0,10
R_1MNeFCUFCVE7dMm,7,3,0,0,10
R_23VH3DzVmr8USVs,5,4,0,0,9
R_cBDbjG861wornxL,5,5,0,0,10
R_2zCH3YuoddskpzW,5,4,1,0,10
R_QoCw9TY7HFJkI5X,2,3,4,0,9
R_3MopBLtMWlaTzJi,3,3,3,0,9
R_33vDxfKhLXimRYI,5,7,0,0,12
R_VOtOgJO6aVXzxRv,2,6,0,0,8
R_24jx8FbpWVMlsMk,4,3,0,0,7
R_3F4fiocmlwWsKZE,5,4,0,0,9
R_3koVEsYuqIwL0jO,10,0,0,0,10
R_1JL7ZC8UPtArCzK,2,2,1,0,5
R_1dLmuPrhAR4qd75,7,3,0,0,10
R_2WMyHXcShszNIXz,5,3,2,0,10
R_3qVZI1g6e7ZQ8X9,4,2,0,0,6
R_3GiYMhU8EySNr6T,6,2,2,0,10
R_RJliY7iDOlTJwiJ,4,5,0,0,9
R_DCvI2iCUXJIn7BT,5,2,0,0,7
R_O24eRSTKSkfaZsl,3,5,0,0,8
R_Xzc11L3nWs5Cm1X,8,2,0,0,10
R_2CJ0tf5i8HqX0ic,2,4,2,0,8
R_vxj0rXFwIrgTsBz,5,4,0,0,9
R_2658p2aTPR4kgCb,4,5,0,0,9
R_bC1gBVALhEx5Hxv,9,1,0,0,10
R_2am2XtNifJOs9VY,3,7,2,0,12
R_278YK6LXitPfzT3,1,2,5,0,8
R_1HhNu0yvofJUMAj,8,1,0,0,9
R_BAqopI9YtNWgQyB,4,5,0,0,9
R_BxkaBcmD6pmcDkt,9,2,0,0,11
R_2dFPApN74YDFTWa,6,3,0,0,9
R_plwBgfacxaU81Sp,5,8,1,0,14
R_1hMCHs5Vxw0ID39,7,3,0,0,10
R_1jZGn5pPMXcqrZP,6,0,0,0,6
R_WfCKduS2XPOJHjj,6,4,1,0,11
R_3sytVznWXo7okUJ,7,2,0,0,9
